Date,Crypto,Likes,Retweets,Replies,Views,positive_score_likes,positive_score_retweets,positive_score_views,neutral_score_likes,neutral_score_retweets,neutral_score_views,negative_score_likes,negative_score_retweets,negative_score_views,price,market_cap,volume
2024-09-21,BITCOIN,27944,3030,7090,8545538,0.5534066513078656,0.5337557178778877,0.5380760049718198,0.0393002543754294,0.0450681016330033,0.0340767813266845,0.407293137335886,0.4211762200042904,0.4278472599638774,63128.224540748255,1246475981189.1353,35587830476.533394
2024-09-21,DOGE,3356,539,436,213665,0.852206045920739,0.8569539996474955,0.8428870882243232,0.0245615695455899,0.0230160938701298,0.0213785761845459,0.1232323931391537,0.1200299138181818,0.135734344026841,0.10538226685054741,15386106673.016905,657876273.5784175
2024-09-21,ETH,2731,271,347,192512,0.7371630598337605,0.7917620635793359,0.7167724511362512,0.1957813311995606,0.1347462257564575,0.2115315367596097,0.0670555971874771,0.0734917055645756,0.0716960063930092,2557.6218555442515,307586864690.1545,18498405459.395584
2024-09-21,MAGA,1506,273,172,61364,0.8724159730942895,0.8388668179706961,0.8292758154338373,0.0724792790351925,0.0949388609853479,0.0833927613404439,0.0551047436095617,0.0661943118205128,0.0873314400026399,1.9181671105433045,88333083.55387211,4146211.2374663106
2024-09-21,NEAR,62658,5641,268,1659411,0.9226807755045804,0.910683115922886,0.8954311455046843,0.0384906536357528,0.0505994946245346,0.059168862349844,0.0388285033758498,0.0387173290155114,0.0453999308973021,4.3802896267460785,4850075688.444522,403868058.2723943
2024-09-21,PEPE,2061,152,102,93635,0.7611981780718097,0.7721286953026315,0.7779363538322421,0.0348482994104803,0.0409795503749999,0.0383747533715704,0.2039535327836001,0.1868917597171052,0.1836889035214395,8.194496623965011e-06,3442222010.534688,1468026372.4128306
2024-09-21,SOLANA,1715,228,429,182203,0.8457925841632654,0.8520666310438596,0.8520709513186064,0.0737238512160349,0.0866108179407894,0.076332812786021,0.080483562723032,0.0613225698552631,0.0715962334731645,146.47882774731306,68638372124.58108,3882733732.26317
2024-09-21,XRP,1784,405,210,122097,0.8830291676233183,0.8751823784444445,0.8909124672276959,0.0614953682746636,0.0720386270790123,0.0538841037857523,0.0554754408940583,0.0527789703555555,0.0552034058477276,0.5849389522523643,33011549162.039215,1403359787.9714298
2024-09-22,BITCOIN,3146,422,338,234510,0.819701237231405,0.8336724223696681,0.8207861069180845,0.0648748687248887,0.0651765342985782,0.0524939873671165,0.1154239083305785,0.1011510645308056,0.1267199187825423,63403.402349259355,1254104417392.48,12938083115.659332
2024-09-22,DOGE,1122,115,219,176573,0.8690912490196079,0.8426599919130435,0.8665488472192747,0.0389966721555258,0.0616263054826086,0.0296209335747254,0.0919120560356506,0.0957136838782608,0.1038301871251267,0.11015863162443498,16119101951.764608,559439682.2683911
2024-09-22,ETH,1258,211,237,132071,0.847692761319555,0.8504262327962084,0.8703355907783692,0.0551163901279809,0.0496017578056872,0.0501636217820414,0.0971908429324324,0.0999720119573459,0.0795007588694565,2614.599604753501,315153052833.9301,9276102854.536339
2024-09-22,MAGA,21952,6563,416,1249514,0.8878008911990709,0.8905353429712021,0.8788180350900557,0.0634424976906432,0.0607725824703641,0.0734583486927477,0.0487566299080721,0.0486920934651836,0.0477236343686849,1.820752788615948,83756778.07364468,5312201.383136849
2024-09-22,NEAR,6065,1576,197,671897,0.7725450502529266,0.657682071073604,0.770334955324133,0.1174281285652102,0.1277669362468274,0.1141207959064894,0.1100268231371805,0.2145510248635787,0.1155442486014865,4.667764221187151,5168163211.171831,304399268.67903876
2024-09-22,PEPE,1713,272,180,78821,0.8569201887215411,0.8641568708088235,0.8445325683021023,0.0361778807308814,0.0378326253897058,0.0438528599187716,0.1069019292323409,0.0980105329448529,0.1116145833745194,8.421459560423109e-06,3546121585.611816,801612884.3130744
2024-09-22,SOLANA,1951,254,508,161145,0.8236668015053819,0.8031422417677165,0.8574890619355735,0.0515114625599179,0.0460847530590551,0.0446277543191672,0.1248217246832393,0.1507729992322834,0.0978831781344069,149.6684323230078,70140329689.73108,1873292317.7490916
2024-09-22,XRP,783,126,54,57084,0.9201453403959132,0.911816536111111,0.8997693422153319,0.0411551344252873,0.042347500547619,0.0464804777627356,0.038699494137931,0.0458359335714285,0.0537501591783336,0.5979982229214985,33764665008.627327,1078170702.8553727
2024-09-23,BITCOIN,7660,1007,503,989018,0.8006695777610965,0.8568284104707051,0.7670670911036361,0.0577563486618146,0.0529721562775571,0.0685514676865421,0.1415740733237598,0.0901994182492552,0.1643814466660425,63582.59956924825,1255899286380.1958,20349365412.816723
2024-09-23,DOGE,1392,211,223,105112,0.8448523061278735,0.8830559747867298,0.8555632648801277,0.0789111175413074,0.0562701129526066,0.0675213589067375,0.0762365687787356,0.0606739105971564,0.0769153578240258,0.10631578048870015,15511905605.702595,535697266.3173823
2024-09-23,ETH,1118,191,180,114054,0.7915204154830054,0.846008492879581,0.812018834945289,0.0694879010889982,0.0729192016753926,0.0359574289444254,0.1389916905778175,0.081072306513089,0.1520237308762253,2582.847683741262,310840922229.8413,12759588941.97967
2024-09-23,MAGA,16522,6554,1075,439039,0.2103645896610579,0.147792218625267,0.4713368934599204,0.7705854036231085,0.8355431157581628,0.5006138793455776,0.0190499542023968,0.016664609324382,0.028049197407843,1.7670631301062305,81367304.46520583,2380954.5725450115
2024-09-23,NEAR,3745,992,308,534224,0.4341991296146862,0.3666743032620967,0.4090622465966636,0.5227320381755675,0.590273419514617,0.5493604300654126,0.0430688275428571,0.043052268,0.0415773087253118,4.52158214427476,5003166929.115171,360831376.31069595
2024-09-23,PEPE,3702,337,127,148278,0.8740049016801729,0.8869719175074186,0.8684215087080349,0.0314180159459751,0.0326131531186943,0.0362974585420156,0.0945770783379254,0.0804149460623145,0.0952810282991677,8.014099305569544e-06,3371560980.801119,885064491.5398724
2024-09-23,SOLANA,2323,445,551,186420,0.8491931678777445,0.884932506966292,0.7893546368582772,0.0268443559943176,0.031536531683146,0.0245822793645279,0.1239625002148084,0.0835309800674157,0.1860631062661464,144.8397327948964,67842797097.467896,2044307162.0407553
2024-09-23,XRP,2036,438,146,130420,0.6383546304543223,0.621069428938356,0.6258299878558119,0.1679638577092338,0.1873958119863014,0.1604489486998466,0.1936815308840864,0.1915347855936073,0.2137210830397485,0.5879476818374326,33168320660.640076,992887707.356122
2024-09-24,BITCOIN,6631,404,467,363233,0.8736355224797164,0.8150889254480198,0.8307228454456506,0.0509912213718142,0.0365004347128712,0.0587437344307992,0.0753732458128487,0.1484106421460396,0.1105334136980147,63327.02654450202,1251095079247.0432,23998847798.757656
2024-09-24,DOGE,4844,437,703,245977,0.912088382066474,0.9027334450800916,0.9123808055826764,0.0477850713261767,0.0505788251922196,0.0437863956312541,0.0401265815293146,0.0466877775652173,0.0438328245867337,0.10821753654450904,15802862649.093723,682781465.8162605
2024-09-24,ETH,3335,473,665,337694,0.7438178769625189,0.7702624470190275,0.7977465031811048,0.0644830644007496,0.0510047576786469,0.0546761865860483,0.1916990567115442,0.1787328072854122,0.1475773167139273,2647.9931622033255,318666137823.1156,19740370943.835594
2024-09-24,MAGA,3223,587,354,192222,0.6149585253893888,0.6430063643611583,0.5732324165377012,0.1650721087291344,0.1490752222299829,0.2670424664159358,0.2199694045712068,0.2079184456831345,0.1597251526606892,1.756090358123921,80889051.46751247,2713131.6497109467
2024-09-24,NEAR,12458,1294,3314,2180470,0.8369486508929203,0.8167239365587327,0.7994922364851226,0.1157658276431208,0.1374468889984544,0.1679404246435612,0.0472855260146492,0.0458291857179289,0.0325673505118637,5.168537682843755,5706779489.481419,924737650.0923347
2024-09-24,PEPE,5511,545,157,195984,0.7962788890981674,0.7946358459633027,0.8089172026607274,0.0751016249412084,0.0715901011302752,0.0681214919100998,0.1286195142605697,0.1337740769834862,0.1229613214047575,8.116019265612451e-06,3413593249.599673,1019941249.0063115
2024-09-24,SOLANA,3686,686,449,203039,0.4129852585879001,0.5168127155189504,0.4691711309862193,0.1564610561763429,0.1020081706523323,0.1246950217632844,0.4305536947183939,0.3811791324650146,0.4061338605647683,144.88610360985587,67870222047.840904,2886324907.6015005
2024-09-24,XRP,1458,315,61,89796,0.910031509127572,0.9066947392317464,0.8928916065595796,0.0276378332023319,0.0316108675873015,0.0343812136078834,0.0623306829060356,0.0616944207047619,0.0727272056012517,0.585063893554206,33022282573.37144,1121279489.7439432
2024-09-25,BITCOIN,3449,407,609,345601,0.6930578750217453,0.6744609324275184,0.7115243851850602,0.1348850541926645,0.1056394332039312,0.1851437688604243,0.1720570795978544,0.2198996363832923,0.1033318381264753,64334.14274876097,1271183646356.5713,31490984593.70592
2024-09-25,DOGE,1603,242,224,105614,0.8672019584217093,0.8916171547520662,0.8670909507977161,0.0360765706712414,0.0347620808801652,0.0357164591393281,0.0967214694422956,0.0736207575165289,0.0971925886913288,0.10978051565296383,16033328087.548908,790392652.6294596
2024-09-25,ETH,1801,333,383,171573,0.799115175849528,0.8676075350150151,0.8191632989988806,0.0532170152543031,0.0358959331111111,0.0496152055228619,0.1476678261127152,0.0964965347537537,0.1312214968398675,2653.844345308008,319524635350.52515,16584773336.25631
2024-09-25,MAGA,15465,1899,1190,504229,0.925730987195603,0.9218410292101106,0.9261623091729948,0.0263185055194956,0.0266939533865192,0.0284316197054195,0.047950454970708,0.0514649703902053,0.0454060201136249,2.0524918004984887,94422646.24928671,3534732.0566672804
2024-09-25,NEAR,4095,542,337,311946,0.631511421152625,0.572160343597786,0.54415127860748,0.2264985194947497,0.3510713948800738,0.362496070488732,0.1419900257576312,0.0767682262416974,0.0933526305903489,5.353332927474311,5924680537.022204,642556616.7062374
2024-09-25,PEPE,5021,330,110,101229,0.8890394477008564,0.8494626380484849,0.847254923350186,0.0537705529637522,0.0678138798969697,0.0713098945389463,0.0571900419705238,0.0827235174333333,0.0814352109610289,8.60869550496846e-06,3624181958.1234097,1536102960.127383
2024-09-25,SOLANA,1519,324,302,120573,0.7362974222448979,0.7608556351851851,0.6022643676881223,0.0743987533739302,0.0448840827885802,0.0615732268213654,0.1893038246464779,0.1942602897006173,0.3361623783656208,152.88718767415355,71709338801.75752,3787418563.3946958
2024-09-25,XRP,3490,673,236,324143,0.8564647894326648,0.8505311325111441,0.8579407266922315,0.0334400503186246,0.0321200843239227,0.0374005544136538,0.1100951792724928,0.1173488110624071,0.1046587320353424,0.5914408518035444,33380934130.37941,1227141705.7935853
2024-09-26,BITCOIN,6755,1486,567,423586,0.8276678967742414,0.8676594929986541,0.8284104567054836,0.0901683957948186,0.054081140756393,0.1001553933886672,0.082163703019393,0.0782593702523553,0.0714341606033957,63151.89959401337,1245721254991.302,26087643765.748165
2024-09-26,DOGE,2313,352,411,109822,0.9003022049424991,0.9163802670454544,0.8701415896467556,0.0517821784349329,0.0363065968664772,0.0740194309558786,0.0479155995261565,0.047313118625,0.0558389658334304,0.10851423298211875,15828058104.304785,782002414.9971523
2024-09-26,ETH,2101,415,328,264636,0.7541207783674441,0.6434804319518073,0.7918201901612026,0.0317555805133269,0.0262403659072289,0.0349183929120357,0.2141236653136601,0.3302792108072289,0.173261441165805,2578.566359563475,309875035203.6359,14003678832.756735
2024-09-26,MAGA,2870,557,317,150402,0.7677265176013938,0.7625110652603231,0.7732388793412454,0.1477516863337979,0.1554111092244165,0.1436592801606627,0.0845218063858885,0.0820778376301615,0.0831018655343213,2.0148337517523367,92777945.99790889,3506519.167172039
2024-09-26,NEAR,15970,2866,1021,1163116,0.8072326602767688,0.8095165305896721,0.8125511056976968,0.144606924576174,0.1495542831191556,0.1427243005673036,0.0481603513559799,0.0409291210279134,0.0447245411107825,5.1458166755538315,5687655029.305322,407471766.5515864
2024-09-26,PEPE,2325,453,437,187499,0.8359402517969892,0.811160411611479,0.8199921273154097,0.0295445191212903,0.025879831406181,0.0302156239438876,0.1345152286541935,0.1629597537682119,0.1497922505971285,8.432137091116152e-06,3539268836.802882,1411328577.4254446
2024-09-26,SOLANA,1467,298,353,101794,0.8456857530736196,0.8345699591946308,0.7186379584281196,0.028644768261077,0.026583792590604,0.0277693931199677,0.1256694737300613,0.1388462537718121,0.2535926404829557,148.1082936254362,69291597151.69516,2721186645.010609
2024-09-26,XRP,4584,963,926,1025210,0.7730168884659685,0.759240948660436,0.6659994576114153,0.1024473553486038,0.0980692811692627,0.2011821909536948,0.1245357195927138,0.1426897300778816,0.1328183811469162,0.5838949675172452,32965388380.210888,1184864675.7010186
2024-09-27,BITCOIN,3167,574,258,170935,0.7765543958787496,0.7956183112456445,0.8078764142961827,0.1048729946150931,0.0800830306515679,0.0897080138579811,0.118572601038838,0.1242986471567944,0.1024155633840173,65130.76884023231,1287151352432.846,37995568903.94455
2024-09-27,DOGE,1786,201,868,598470,0.8195872674076148,0.836240439154229,0.8459438674621185,0.0471485676321388,0.0457917618855721,0.0576277401143465,0.1332641772614781,0.1179678096915422,0.0964284052144501,0.11814514127922089,17259884831.538918,1535242940.151961
2024-09-27,ETH,1163,132,228,80513,0.862217535877902,0.8446100484848486,0.8330433994725075,0.0339522472768701,0.037651089060606,0.0326483600745469,0.1038302209793637,0.1177388555378787,0.1343082409224225,2630.94983700893,316828988137.27673,16686162392.966532
2024-09-27,MAGA,3067,669,261,401056,0.8263536211607432,0.786104748266069,0.8212140336873404,0.0806135794978806,0.1289420840298954,0.071449517374773,0.0930327921597652,0.0849531645904334,0.1073364481125329,2.622824122426292,120403109.81083333,9204049.100583632
2024-09-27,NEAR,138007,24916,7068,56896819,0.6545759373188318,0.6536232408102424,0.6538373983769437,0.3109909811592998,0.3119827581916238,0.3125981227185802,0.0344330916439456,0.0343940110223149,0.0335644889549646,5.5534229866217055,6155986535.446259,704320352.2345498
2024-09-27,PEPE,6185,679,288,243180,0.8572603157493938,0.842474136597938,0.8570773398856814,0.0354946849873888,0.0357650906082474,0.0301301549704046,0.1072449842580436,0.1217607635316642,0.1127924883320667,9.52287909751174e-06,4009631934.4971747,1983602148.7383978
2024-09-27,SOLANA,3131,283,251,218026,0.8754773456914724,0.8677065974558303,0.8884683623097703,0.0407064118537208,0.0231645107667844,0.0370902076337959,0.0838162750229958,0.109128891,0.074441442771174,155.466115622881,72884471285.93079,3823684872.5730457
2024-09-27,XRP,2237,632,424,188058,0.7815124829772016,0.8306155421518987,0.7486376966856503,0.1277971692825212,0.0807688939509493,0.0942057843365929,0.0906903454237818,0.088615591199367,0.1571565183011092,0.590001948405351,33338294387.037434,1320296148.7263632
