Date,Crypto,Likes,Retweets,Replies,Views,positive_score_likes,positive_score_retweets,positive_score_views,neutral_score_likes,neutral_score_retweets,neutral_score_views,negative_score_likes,negative_score_retweets,negative_score_views
2024-10-12,SOLANA,837,180,234,111150,0.815055496152927,0.8427977092777778,0.770885186651786,0.06221139019474313,0.05552265723888889,0.13519159176130455,0.12273311021983276,0.10167961899999997,0.09392323231098515
2024-10-12,XRP,1048,224,60,116687,0.7725306276812978,0.7177751245089287,0.8255647687766419,0.025801216916984733,0.01888018811160714,0.03705872553346131,0.2016681702442748,0.2633447051830357,0.1373764883974736
2024-10-13,BITCOIN,3275,497,442,252665,0.653044397551145,0.6342627708249496,0.6855501051021707,0.18313416715251907,0.12246559488832999,0.21266168231793875,0.16382144746473282,0.24327164535211265,0.10178822862096454
2024-10-13,DOGE,1141,174,216,88988,0.8104642578439963,0.8385835759770116,0.7801771860585135,0.13749002114723927,0.11197658312068964,0.1632595432015552,0.05204573418930762,0.049439849718390806,0.05656327381699779
2024-10-13,ETH,8712,224,385,2420441,0.8667608288779843,0.8753731059821428,0.8797450694958996,0.10074717418417124,0.08122321888169644,0.0878720819769164,0.03249198602674472,0.04340366469642858,0.032382814239593945
2024-10-13,MAGA,2411,547,261,119925,0.6234545197594359,0.5560898643875686,0.5533483670855533,0.2171626501679801,0.3524501767714808,0.2950336491216801,0.1593828291198673,0.09145997131627058,0.15161797605492602
2024-10-13,NEAR,2466,474,218,462332,0.6224908082339822,0.646494999050633,0.7550129722265838,0.3135370871991079,0.3031878329240506,0.16989339431098863,0.06397209874168694,0.050317178088607604,0.07509364754378346
2024-10-13,PEPE,4005,421,456,244132,0.8256375520474407,0.8022560563420429,0.8370588173259956,0.0692185170309613,0.0702690886864608,0.10129063996562924,0.10514393880124843,0.12747484795249403,0.06165056068056216
2024-10-13,SOLANA,1065,284,506,52856,0.8597498629577464,0.8686149152112675,0.7354315426584491,0.03094928805868544,0.031001947906690138,0.03154443788876003,0.10930086305633802,0.10038315208450704,0.23302403233430452
2024-10-13,XRP,2115,515,235,124897,0.8230254258959812,0.8317772785825243,0.8466196439066591,0.07680619907872341,0.07379124095048545,0.07157951423149073,0.10016840864397161,0.09443150558640777,0.08180086804920053
2024-10-14,BITCOIN,3322,460,533,332294,0.7398906879385911,0.7400171186717391,0.6467891625537264,0.06896519394310656,0.06873601647717391,0.14981346467529205,0.19114409777212524,0.19124684844782608,0.2033973593398497
2024-10-14,DOGE,4039,625,575,171076,0.8974716316791284,0.882083674416,0.8647501707958336,0.030346063162664024,0.027916214103999998,0.028976258994338772,0.07218234956276305,0.0900001458832,0.106273593155995
2024-10-14,ETH,2473,211,339,206238,0.8140486178002428,0.826222124407583,0.8127707867511177,0.09911740011120096,0.08288442766587677,0.077135720836102,0.08683399558673677,0.09089346130805687,0.11009351460666804
2024-10-14,MAGA,2006,313,135,91640,0.695283772657029,0.79142515571885,0.6904183226750327,0.263025446005982,0.1596551511629393,0.2529840534895024,0.041690762599202395,0.048919678466453675,0.05659760824970536
2024-10-14,NEAR,6276,1215,395,541491,0.6716954017754939,0.671142988892181,0.6977805542915452,0.26264191454254304,0.27047452838765434,0.2557561864177226,0.0656626399498088,0.058382436874897116,0.046463212480205594
2024-10-14,PEPE,4003,650,462,327367,0.8723874391541344,0.8658531337600001,0.8730368050058988,0.046431598607294525,0.03423808090307693,0.04530034030964636,0.08118095814189358,0.09990878932,0.08166283278330132
2024-10-14,SOLANA,1836,267,377,229495,0.751353350204793,0.7904201112659177,0.7956152938422711,0.06224548552015251,0.04849639665917602,0.03652958446760409,0.18640117125653596,0.16108349465543073,0.16785513596421278
2024-10-14,XRP,2192,287,180,124940,0.8508826813357664,0.8259884065853658,0.8548091606451735,0.07902221673631386,0.08670120966202088,0.07293275496047702,0.07009509099999998,0.08731038170383276,0.07225808135304146
2024-10-15,BITCOIN,4289,501,443,340221,0.6807889883672185,0.7209807346546905,0.7548256360278995,0.0695463583577757,0.053690018301397205,0.05409542709513522,0.24966464008207043,0.22532923071457084,0.1910789243895556
2024-10-15,DOGE,1673,267,122,53936,0.7664929148206815,0.7725261279962548,0.7448059817822975,0.04333450849611476,0.032918598048689136,0.050107403025437564,0.1901726078732815,0.1945553037790262,0.20508664767192603
2024-10-15,ETH,1231,180,292,95060,0.8760306729650689,0.8891628914444445,0.8769222933152746,0.04540023383793664,0.03041168150277778,0.04588271767597307,0.07856909804467913,0.08042542622222222,0.07719498418487271
2024-10-15,MAGA,3811,728,2067,128219,0.8755335913434794,0.8497749734340662,0.8600736567338851,0.05144098802597743,0.06585213418956044,0.06833766737499122,0.07302536759616898,0.08437284344505494,0.0715886249454917
2024-10-15,NEAR,6292,1296,311,564258,0.579190936196281,0.5394852144166666,0.3388693333216401,0.28845991346312777,0.35856090633950627,0.5210628607966744,0.13234913041958044,0.10195385305864198,0.1400677736730148
2024-10-15,PEPE,4073,425,126,139742,0.7344409668966364,0.7686069890588236,0.7037363421763679,0.041693808686471885,0.03872367908000001,0.04830486892995306,0.22386521543407806,0.19266932297176467,0.24795877828262808
2024-10-15,SOLANA,1575,330,594,153023,0.8746822291161903,0.8830860571212121,0.7944011649140849,0.03441078165346032,0.035372879718787886,0.026442885027643557,0.09090701066031746,0.08154108338787878,0.17915597663018631
2024-10-15,XRP,7172,1302,392,604225,0.8149919835474064,0.7931129757219662,0.8848297697643331,0.02619850833247351,0.022974304699308754,0.02423485639253589,0.15880948455395985,0.18391269163056836,0.09093533466611445
2024-10-16,BITCOIN,3418,529,416,232691,0.7748818717138676,0.7555353089527409,0.7809256376489894,0.12930093248010532,0.14201315179017013,0.11987737127742801,0.09581721537126975,0.10245157013610585,0.09919700365473096
2024-10-16,DOGE,4328,838,443,194904,0.8728966080314232,0.8786247291646778,0.8728054788488179,0.031628012697088724,0.025359323235680194,0.03519891622779163,0.0954753843435767,0.09601595388066825,0.09199559175548988
2024-10-16,ETH,1618,249,297,770745,0.8328677699381952,0.8243065391566264,0.870580706287143,0.03623414125803461,0.022968024522088355,0.025026003901207912,0.1308980873003708,0.15272544216064257,0.10439332142704917
2024-10-16,MAGA,26584,3646,2216,654786,0.8422404942881055,0.8325424826961051,0.8379944703386909,0.04725282172220135,0.06011395509860121,0.057655405043611975,0.11050664984750223,0.10734352791470105,0.10435009157765285
2024-10-16,NEAR,3251,548,222,279354,0.41653491361119654,0.5011265460182481,0.49400956114749023,0.5150497524047984,0.43284478928832115,0.4493746553232225,0.06841535027376192,0.06602866854379562,0.05661579964542838
2024-10-16,PEPE,230210,19895,448,4164877,0.47755062283788724,0.4814466035948731,0.5119749435460185,0.03489922833457278,0.035187602192762006,0.03429926662864809,0.48755013547705134,0.4833657809286756,0.45372577656717
2024-10-16,SOLANA,9743,645,899,548978,0.7986021122393515,0.8538719605736435,0.7628289825654361,0.11425521395324847,0.061611993422480624,0.15796215050399104,0.08714264170481373,0.08451603029147288,0.07920884068798749
2024-10-16,XRP,5436,827,475,446593,0.7253799619793966,0.7370669742442564,0.6822537721812704,0.2037831984392936,0.16003297492986698,0.2540180830008486,0.07083684772645327,0.10290005091293833,0.06372813792173188
2024-10-17,BITCOIN,3935,645,448,219028,0.6421126665392631,0.6518612287751937,0.6934232276605092,0.06388771921130876,0.04539838885426357,0.18097106542990624,0.29399961936696317,0.3027403717782945,0.12560571426260567
2024-10-17,DOGE,5183,725,410,203003,0.8152490770847,0.8332821642482757,0.8416855266767732,0.05522968635934786,0.027090934259310345,0.05833089125188297,0.12952127520605825,0.13962694599310346,0.099983602657877
2024-10-17,ETH,1839,191,549,204323,0.8659424402011965,0.890786959842932,0.8509516397033128,0.08388332467917348,0.05336663684031415,0.10515014159007798,0.05017424592767809,0.055846423471204186,0.0438982271790009
2024-10-17,MAGA,9246,1117,834,213526,0.758321667562189,0.7699322185854969,0.7808384850229949,0.06772429218937918,0.06214480205640107,0.11987109406564542,0.1739539813336578,0.16792292794628472,0.09929038532795068
2024-10-17,NEAR,7436,737,216,342028,0.7811739543396987,0.6320044113270014,0.6522198251659689,0.14073352234931413,0.2735807210352782,0.2212254777875364,0.07809251702555138,0.09441487422930801,0.12655469437360245
2024-10-17,PEPE,3055,550,421,159817,0.8484542375024551,0.8660694413454546,0.8428920404156005,0.041585846930932896,0.041763981321818175,0.0395271580062947,0.1099599452618658,0.09216659880000001,0.11758082821291854
2024-10-17,SOLANA,1248,258,548,90069,0.8178220132147437,0.8557120425968991,0.8309626965073889,0.054259365965945515,0.04291138167829457,0.06624159277069802,0.12791861297836538,0.10137657556589147,0.10279568407738512
2024-10-17,XRP,8948,1839,523,728716,0.8959772962505588,0.8988031357694399,0.9067407198858953,0.052971454967478765,0.05071858281511691,0.04680417433343717,0.05105122597139025,0.05047825736025014,0.046455083275185396
2024-10-18,BITCOIN,1766,245,476,173195,0.8005211702440544,0.7742852803632653,0.788275358442276,0.05042327110928652,0.06857066828163265,0.040463445791117526,0.14905556602038503,0.1571440547510204,0.1712612098662317
2024-10-18,DOGE,6967,1442,609,198949,0.8837272139443088,0.8768282723800277,0.7938570774664865,0.059157075230730584,0.061425546196255204,0.07648342134237922,0.05711566451413809,0.06174611085644938,0.12965947305697945
2024-10-18,ETH,1200,124,171,150888,0.8300808028333334,0.736433959733871,0.8840439880334354,0.0593761140375,0.054668007838709676,0.05641065759011983,0.11054304739083333,0.20889802350806452,0.05954529107650709
2024-10-18,MAGA,6092,1362,312,182037,0.7173733463328956,0.5844158256240822,0.7233624277496882,0.23300665949138213,0.3683886496527166,0.2281725375026066,0.04961999675623769,0.04719554409471365,0.04846502191264963
2024-10-18,NEAR,2289,332,144,156292,0.745692635194408,0.6797976377108433,0.6222687153986192,0.1969300864657055,0.25872334579518075,0.3165787962190259,0.0573772735679336,0.061479015629518075,0.061152508373781125
2024-10-18,PEPE,1172,119,133,94265,0.797263209880546,0.8999547177310925,0.7836431918439506,0.11782540997525599,0.03227685755462185,0.12631034116234022,0.08491138343088739,0.06776841796638655,0.09004647736795204
2024-10-18,SOLANA,2038,376,754,300095,0.799204433972522,0.7816751611861703,0.7109621888440993,0.03832437552566242,0.03471252905265958,0.05741919429717856,0.16247118909519137,0.1836123084734043,0.2316186223274896
2024-10-18,XRP,3184,832,259,241314,0.630717801928392,0.6609277182211539,0.6844081393804546,0.027517053186243718,0.028570271545673077,0.03161380923711015,0.3417651475901382,0.3105020184206731,0.2839780549660567
2024-10-19,BITCOIN,4683,543,693,447664,0.8754969600768738,0.8616475410865561,0.8304688040011257,0.033524277307708725,0.04195744298158379,0.06984233616276939,0.09097878909374332,0.09639503976427256,0.09968888555637934
2024-10-19,DOGE,6670,338,470,417503,0.876469490077961,0.8398130775443787,0.908530808022752,0.030098697830509738,0.03332723708284024,0.03014025100450057,0.093431790853973,0.12685966657988165,0.06132892167281673
2024-10-19,ETH,3295,259,396,432762,0.8686809135830048,0.8463596285405406,0.8842606572209205,0.04168533615599393,0.05201921713127412,0.042139628893470324,0.08963374886980273,0.10162116753281854,0.0735997072204468
2024-10-19,MAGA,3125,465,156,157246,0.8655408241270398,0.8646702112064517,0.8392114783834309,0.0731410589136,0.06627405450537635,0.09332545864746322,0.061318114390720005,0.06905575225376344,0.06746305404924133
2024-10-19,NEAR,5952,827,259,369795,0.833296783953293,0.7706044640145102,0.8074207718623022,0.1034297034952957,0.1681433466299879,0.11757111817625171,0.06327350726066869,0.06125216969891174,0.07500810488692923
2024-10-19,PEPE,5197,825,447,273386,0.8323984017221474,0.8122702955878789,0.8151096468156015,0.03550828929940351,0.03628116091757576,0.0390872359305835,0.13209332357821824,0.15144855990909092,0.14580313831471253
2024-10-19,SOLANA,1116,363,400,56614,0.8159336728673835,0.8707418538842976,0.7543278200469847,0.04079820117114695,0.027364680567493114,0.05011518809170877,0.1432681463091398,0.10189348520661157,0.19555701058676297
2024-10-19,XRP,4862,1156,312,332509,0.8560364955285888,0.8757951414273356,0.8645709092965903,0.0639423238178733,0.06301052016652249,0.05962012122848856,0.08002116897408475,0.061194312144463664,0.07580895950606448
2024-10-20,BITCOIN,6705,633,603,379253,0.7528037513020134,0.7665707071721959,0.7722482258657678,0.15154529879030576,0.15163894370774092,0.15715889188518217,0.09565095760193884,0.08179036579462876,0.07059288828409005
2024-10-20,DOGE,6997,961,756,705879,0.5761531030856083,0.5372472438959417,0.7430547345929047,0.29793685535079323,0.3500273594901145,0.11481294432361917,0.12591000669887095,0.11272535489177941,0.14213229040260014
2024-10-20,ETH,5023,1429,297,331139,0.7860871388349591,0.790885562393282,0.7952230315977943,0.1582160224789966,0.1655168735080476,0.15059612592891958,0.055696857306788784,0.04359759189853045,0.05418086139378025
2024-10-20,MAGA,5075,544,214,209799,0.8831150942187194,0.8719547119558824,0.8675442184604503,0.0592567207026601,0.05002178962959559,0.0639262201499602,0.057628188457536936,0.0780235052757353,0.06852956390262585
2024-10-20,NEAR,3005,249,218,366925,0.5824345540599001,0.4973877395261044,0.4998594846000518,0.34277948637171374,0.4457743660200803,0.4348846095008653,0.07478594813677204,0.05683789790361446,0.06525589009346325
2024-10-20,PEPE,3944,641,291,7758497,0.7089164875768256,0.7100119601872076,0.8378904514678807,0.08752230807568458,0.05601491966770671,0.01710850400368261,0.20356119044257098,0.23397311491575667,0.14500093497665015
2024-10-20,SOLANA,2169,314,385,280165,0.7489496471867221,0.7593508397133758,0.8399701552759516,0.04671686657902258,0.0501349110955414,0.03344820415585923,0.20433346616689718,0.19051424147133758,0.12658159982853318
2024-10-20,XRP,5378,1024,376,383946,0.8005761375924138,0.7776406166865235,0.8330688397629354,0.06514988110236147,0.0441001329453125,0.062033354669763466,0.13427397722275938,0.17825924617089844,0.10489780683504714
2024-10-21,BITCOIN,6654,1121,575,395822,0.8278663711321012,0.8249460985120428,0.7745679388825759,0.1072634394084761,0.10763700686529883,0.10684318061477759,0.06487019791899609,0.06741691501070472,0.11858888792691663
2024-10-21,DOGE,1702,295,361,69094,0.8147321652755583,0.8179047783728814,0.8181412167160246,0.1084596948278496,0.12465693804745763,0.08568397692284423,0.07680811599764982,0.05743826036271186,0.09617478501885836
2024-10-21,MAGA,6733,1432,298,389441,0.7992160248713797,0.7221537106284915,0.7202307024914096,0.12788419524149708,0.17104029714141059,0.21037110515728186,0.07289980209059854,0.10680600761103352,0.06939821913149874
2024-10-21,NEAR,915,231,102,101037,0.7156707661180328,0.6212717917575757,0.5255214754022784,0.19893193219344263,0.229867584995671,0.420793527808189,0.0853973089136612,0.14886063893506496,0.053684995740174386
2024-10-21,PEPE,12507,1345,795,1173236,0.8248523343991364,0.8070172268698886,0.8740964533184374,0.04341283790453346,0.059982299949442375,0.02812556667787726,0.13173478624994003,0.13300043390408922,0.09777792926711674
2024-10-21,SOLANA,1825,416,497,165632,0.7127623989698629,0.6391229407932694,0.6531160866497415,0.07326004493726027,0.03832622213894231,0.07723338912885613,0.213977557660274,0.3225508483966346,0.2696505194787541
2024-10-21,XRP,2174,495,312,137824,0.8713839040524378,0.9212049404242424,0.8546815826684758,0.06425302077115916,0.03470820848686868,0.05874677463143575,0.06436306996550137,0.04408685195959597,0.08657163453879585
2024-10-22,BITCOIN,4682,744,574,417037,0.6838674963541221,0.6462923199704301,0.660940740971137,0.03267190567917557,0.03679049959677419,0.03256344056483286,0.28346060749423324,0.31691718414381714,0.3064958260406415
2024-10-22,DOGE,2272,473,335,85106,0.9102845995554577,0.9252000929598311,0.8885856088428079,0.03363201140757042,0.026024730968287526,0.045723389155934956,0.05608339284859155,0.048775183790697674,0.06569100822892628
2024-10-22,ETH,2630,363,395,372783,0.7768059004258556,0.7904314445454547,0.8162507809292001,0.14995662793764258,0.13980169388980715,0.10799603344675725,0.07323749417148291,0.06976688107438017,0.07575324079294121
2024-10-22,MAGA,581,163,81,20689,0.6996518587435457,0.6091572272392639,0.7335816536077142,0.20857086609466438,0.2370872919018405,0.1761677236779206,0.09177729049913942,0.15375549901226998,0.0902506343429842
2024-10-22,NEAR,5293,537,290,707629,0.7529853854105423,0.7516648894599628,0.7075962879460493,0.1386549272877385,0.12264080881005586,0.17646254532961198,0.10835967004213115,0.12569429639106142,0.11594114949214909
2024-10-22,PEPE,11924,1722,618,413011,0.8369830640606342,0.8427785546341464,0.8240393352764673,0.11372723435256625,0.1106560205052265,0.1235673412011254,0.04928963153731969,0.04656535387108014,0.05239326360658433
2024-10-22,SOLANA,843,219,257,71157,0.8800553902657176,0.8774454547031963,0.8976035198249787,0.034429551740213525,0.02810276423287671,0.03233452765373751,0.08551505919395018,0.09445178998173516,0.07006197253982742
2024-10-22,XRP,2998,756,303,251656,0.8174202566477651,0.7954286437037038,0.8310916425275298,0.039427814960440295,0.04555185877738094,0.03853040849917825,0.1431519134049366,0.15901949309920638,0.13037793062723327
2024-10-23,BITCOIN,9209,1154,536,572919,0.7421206847756543,0.7597696149202774,0.695831556871179,0.06415110277994353,0.051894110297227035,0.13740089778079712,0.19372820454870238,0.1883362651083189,0.1667675388178678
2024-10-23,DOGE,8483,1128,908,1139501,0.9207992192184369,0.9168426177393618,0.9360072227838502,0.02875444478203466,0.025423229656914893,0.023650077052870516,0.050446373177413656,0.057734194320921986,0.04034276385769736
2024-10-23,ETH,1400,208,428,125492,0.8554768746921428,0.8589253330288462,0.890619537349799,0.04793523732964286,0.04213915057451924,0.04132399588825981,0.09658789845357145,0.09893551699038462,0.06805648315776307
2024-10-23,MAGA,7247,1002,443,515168,0.827463631882158,0.8239551487125749,0.8389827374907798,0.1360261269311439,0.14161618914570856,0.12054661912138562,0.03651020084172761,0.034428629519960084,0.04047060849926043
2024-10-23,NEAR,1345,363,130,151284,0.8203523664921933,0.8084198033168044,0.6526889454915391,0.1094188817063197,0.12704313858402205,0.23920724258497925,0.0702287688654275,0.06453709199724518,0.10810381763508367
2024-10-23,SOLANA,1338,225,395,99041,0.8497475198385652,0.7983088410222222,0.8722986119824718,0.036011743884902844,0.04318212548666667,0.04108103497500531,0.11424073279521674,0.15850902988444443,0.08662036603458163
2024-10-23,XRP,1120,247,204,102802,0.7743668647294645,0.7719012434817815,0.7086814316096963,0.038692690998214284,0.03166231960323887,0.031134620273832216,0.18694044007410712,0.19643642877327935,0.26018394971011266
2024-10-24,BITCOIN,3211,502,458,209343,0.8504981957630021,0.8231787706175299,0.8051948282669829,0.04392376485082529,0.03809233068924303,0.039634710547890306,0.10557803659763314,0.1387289031115538,0.1551704630077194
2024-10-24,DOGE,2676,484,345,131270,0.6956196245870704,0.6785111634504132,0.7581707708559078,0.22776927202541106,0.22556096767355374,0.14505586962195474,0.07661111388639762,0.09592788445454548,0.09677337143456236
2024-10-24,ETH,1120,150,216,96482,0.896155192125,0.9004386671999999,0.8942680714957196,0.03726917314910715,0.03359145875333334,0.04435728334360813,0.06657566756517859,0.06596988362,0.06137467824652266
2024-10-24,MAGA,5568,739,842,201927,0.6703873820869253,0.6203825249526387,0.6170615051746423,0.2874398637862787,0.33213255396075775,0.34039720382732375,0.04217273188864943,0.0474849045805142,0.04254127992696866
2024-10-24,NEAR,11406,4113,519,1174725,0.8697770666042436,0.8494464030187211,0.7058152335230109,0.07857932741337893,0.11325650965451008,0.052036018717679454,0.051643615828248286,0.03729707655847313,0.2421487725433646
2024-10-24,PEPE,2137,399,255,123146,0.6764120721665886,0.6721151714536342,0.7540812545995809,0.0413123552129153,0.04079672684210526,0.03673951809286538,0.2822755906902199,0.2870881164561404,0.20917923940866942
2024-10-24,SOLANA,973,125,241,80163,0.7964527935097635,0.772671341944,0.6819167078299465,0.08192989072250773,0.072755278584,0.2031294648889762,0.12161730254881808,0.15457338712000002,0.114953817204658
2024-10-24,XRP,6745,1788,572,458935,0.8802597355226093,0.8676782385151006,0.8784433611404492,0.04660312132438844,0.04284290821085011,0.05044025834717553,0.07313714999169756,0.08947886189373604,0.07111638740618824
2024-10-25,BITCOIN,2126,165,322,232016,0.7616146799496707,0.7613846641272728,0.7171065728541006,0.1331920331380527,0.11643308263636365,0.11991481046440981,0.10519328522389461,0.12218225980606061,0.16297860430522462
2024-10-25,DOGE,7686,1834,569,329133,0.6626849106531356,0.63255031304253,0.7255498449068309,0.037218846666991934,0.02991905647682661,0.09858714200875633,0.30009620714428836,0.3375305904018539,0.17586300985488848
2024-10-25,ETH,10771,348,555,497254,0.8979088888988952,0.8724514701149424,0.8696869360840436,0.03432704731757497,0.041981559731034485,0.06517086027811542,0.06776405726459939,0.08556701942816092,0.0651422010800617
2024-10-25,MAGA,8976,841,381,253478,0.40292022755960333,0.46151950296076094,0.47183951416578557,0.5713163147408646,0.502355760197384,0.4970996857537263,0.02576351108478164,0.03612477894768133,0.0310608466350058
2024-10-25,NEAR,17575,1891,667,1408458,0.8687786940374396,0.791571681406663,0.7035574977855201,0.09120169852085348,0.17064219088630356,0.25821054816155037,0.040019596888648645,0.03778611783447911,0.03823195151618083
2024-10-25,PEPE,2898,445,233,148872,0.7400460745790199,0.8280340306067415,0.747461345813249,0.0798008058115942,0.06819864955955056,0.06166467208623516,0.18015313534644584,0.10376733776853933,0.19087400868251247
2024-10-25,SOLANA,585,92,107,38376,0.8567852901538461,0.791462286521739,0.8671424331014176,0.02745336749316239,0.02404076861956522,0.033858119470945386,0.11576133334700855,0.1844969455,0.09899946116452991
2024-10-25,XRP,3080,502,388,208897,0.7216618092766233,0.6967770480776891,0.7000094421303082,0.11747791864123375,0.14148724883466135,0.16948096189592474,0.16086026999772726,0.16173568894023904,0.13050959888701852
